"Module_RTclust","mz","time","X190715_Blk_KM1906U14.Blk_C.mzML","X190715_Poo_TruePooFK180310_Full1.mzML","X190715_Poo_TruePooFK180310_Full2.mzML","X190715_Poo_TruePooFK180310_Full3.mzML","X190715_Poo_TruePooFK180310_Half1.mzML","X190715_Poo_TruePooFK180310_Half2.mzML","X190715_Poo_TruePooFK180310_Half3.mzML","X190715_Smp_FK180310S62C1.25m_A.mzML","X190715_Smp_FK180310S62C1.25m_B.mzML","X190715_Smp_FK180310S62C1.25m_C.mzML","X190715_Smp_FK180310S62C1.DCM_A.mzML","X190715_Smp_FK180310S62C1.DCM_B.mzML","X190715_Smp_FK180310S62C1.DCM_C.mzML","X190715_Smp_FK180310S64C1.25m_A.mzML","X190715_Smp_FK180310S64C1.25m_B.mzML","X190715_Smp_FK180310S64C1.25m_C.mzML","X190715_Smp_FK180310S64C1.DCM_A.mzML","X190715_Smp_FK180310S64C1.DCM_B.mzML","X190715_Smp_FK180310S64C1.DCM_C.mzML","X190715_Smp_FK180310S77C1.25m_A.mzML","X190715_Smp_FK180310S77C1.25m_B.mzML","X190715_Smp_FK180310S77C1.25m_C.mzML","X190715_Smp_FK180310S77C1.DCM_A.mzML","X190715_Smp_FK180310S77C1.DCM_B.mzML","X190715_Smp_FK180310S77C1.DCM_C.mzML","X190715_Smp_FK180310S80C1.25m_A.mzML","X190715_Smp_FK180310S80C1.25m_B.mzML","X190715_Smp_FK180310S80C1.25m_C.mzML","X190715_Smp_FK180310S80C1.DCM_A.mzML","X190715_Smp_FK180310S80C1.DCM_B.mzML","X190715_Smp_FK180310S80C1.DCM_C.mzML","X190715_Std_4uMStdsMix1InH2O_1.mzML","X190715_Std_4uMStdsMix1InH2O_2.mzML","X190715_Std_4uMStdsMix1InMatrix_1.mzML","X190715_Std_4uMStdsMix1InMatrix_2.mzML","X190715_Std_4uMStdsMix2InH2O_1.mzML","X190715_Std_4uMStdsMix2InH2O_2.mzML","X190715_Std_4uMStdsMix2InMatrix_1.mzML","X190715_Std_4uMStdsMix2InMatrix_2.mzML","X190715_Std_H2OinMatrix_1.mzML","X190715_Std_H2OinMatrix_2.mzML"
"8_21",122.03538,415.9,392097.3,8838984,8168043.5,11138864.5,4257654.6,3953684.4,5572226.1,28828332.3,19416470.1,12190146.9,2221942.1,11382998.7,5121612.4,21447493.2,14510464.2,20151845,1890495.5,4514800.3,3628344.5,6107047.5,6528186,5112064.9,2685628.1,1871259.9,2718631.7,8496417.6,15059167.7,14664383.4,1498644.7,5499312.3,5008163.1,0,0,17111768.6,14781528.9,33616506.2,35873747.7,51601618.9,49561904.9,17809176.5,15636981.4
"8_21",123.02787,415.9,0,8415810.3,8059339.5,11404630.7,3733396.3,3886914.8,4006845,29544170.5,20558660.3,12912610.5,1481074.9,12004320.7,5109416.5,21780174.5,15468155.7,20401433.3,1373259.5,2864568.6,3484355.4,3806433.4,6461369.3,4773630.2,2601174.6,1775468.3,958921.5,8096669.6,15662807.1,15021998,399940.1,5027310.7,4788422.1,0,0,17267375.9,13482284.1,35726347.1,36925897.5,54354527.6,51091046.8,16894078.8,8804764.3
"8_21",122.03159,416.1,0,1524320.2,1315950.9,1797188.7,576475.6,380002.7,945331.8,5255057.8,2729799.7,1546047.8,258556.9,1579759.9,292680.5,3163904.8,2285349.1,3289461,198896.6,476609,163276.6,543323.5,901865.6,582898.8,113171.1,88659.8,88327.1,1135380.5,852408.3,2461983,77419.6,429341.2,673782.8,0,0,2950210.2,1962010.2,4419612,6357375,9250716.7,8876372.8,2721120.2,2663930
"8_26",132.10201,476.4,24306671.2,445279497.9,294124678.2,602651991.5,219218224.1,224418885.4,309163046.7,870971873.2,730790486.3,582437629.3,212738215,850886124.7,436983471.6,661554297.2,429456970.8,644975228.1,245479010.6,451057321.5,494616405.9,441205126.3,301638152.7,298905427.5,406432075.1,347673422.6,597858087.7,389713083.3,507814285,501843885.6,228937156.6,666963384.2,560790893.5,14686201.8,10351862.4,599044141.8,542538020.2,993606338.3,1214681257.5,1661924049.6,1720806141.8,593996111.3,577958395.1
"8_26",133.10538,476.5,1116850.9,28406397.4,20235998.5,37841928.7,13589785.2,14061683.6,19666982.4,55669475.7,46931660.5,37097673.1,13005487,54546973.4,27339896.7,41749458.6,27090549.7,40514991.7,15686619.3,28515839.4,31316592.5,27978568,17803215,18434387.6,25691475.7,22120579,38143694.5,24437142.4,31828664,31971302.2,14125815.4,42255194.3,36054140.3,211616.8,151207,37766671.9,34787798.8,62957665.4,78298498.2,105863429.6,110132572.5,38082362.4,36646860.9
"8_26",134.10618,476.9,0,839579.2,1034883.1,894023.1,335226.7,455792.7,499823.3,2881696.2,2210985.7,1717585.2,119331,1934232.1,1187983.7,1565993.9,780233.9,1884042.9,268157.9,718414.6,1354385.2,972902.5,574071.5,701412.3,988161.6,894810,1672760.7,928250.4,654362.1,900882.8,419703.2,1778915.4,1669536.1,0,0,1584855,1665795.1,2480342.9,3782589.8,5732030.3,5788905.2,1835372.3,1842706.7
"9_1",228.09795,290.7,0,3399521.1,818126.4,577989.4,977635.7,339713,576964.1,5503525.2,3392940.7,2148917.3,1690242.5,9227584.8,2210241.8,2643689.4,1710592.5,1068629.8,567672.2,634380.5,2909309.5,4122460.8,1127863,407484.2,2468693.1,1137689.9,3189109.9,967562.6,3579439.8,3308966.7,552682.8,2946344.9,2822116.5,0,0,7695530.4,6089647.3,0,0,7323127.5,2856271.6,8678730.4,6302397.7
"9_10",158.08128,394.7,568237.4,7548220,6795584.2,2556978.7,4540463.9,3444470.9,4451496.4,8097222.6,8419032.4,10007318.2,301934.7,16370660.8,9973461.1,3524835.9,6869805.3,4798085.1,6996840.8,9380422.8,7409310.3,5939529.6,4376082.5,7093607.7,6314928.9,5294511.9,7005414.1,7075543.1,2528804.7,6667192,6147385.1,7805580.6,8701099.1,1178561,681277.8,22922524.7,16593984.9,1241685.2,1014183.2,21610255.3,17511995.4,21109925.3,17520688.9
"9_10",175.10786,394.7,180063.2,18150724.2,13440828.7,14284889.7,9674237.4,5540586.1,8338703.5,17170828.3,19142285.6,19942425.5,15505131.9,46579019.6,18499624.5,14166146.6,12641890.3,19176494.3,12753647,15913467.4,14150421,12271943.4,9297239,13427147,11247248.7,12092773,13790034.2,14631803.6,23087394.3,19805928.6,11727174,17985026.3,17993867.6,78685.7,0,48763611.5,36186582.8,43385.3,0,47652696,38796895.2,53347832.1,38589455
"9_11",168.06907,414.5,0,3865114.4,2572244.3,1200047,617572.8,734108.9,856224.4,6045662,2548981.8,3814460.8,221574.5,10158015.2,2322065.4,4286814.5,3847365.9,4912766.7,1917813.2,3206982.6,2472550.4,281258.3,1830467.9,1387528.3,3468024.3,1288565.5,1273267.9,2468496.8,4346716.2,2992173.3,830021.8,1735463,3702906.5,10524.5,0,10019390.7,6337711.3,0,0,9476502.5,6060900,10371998,6653684.5
"9_33",175.07146,642.1,28383.4,1136921.7,527910,460897.5,316050,351329.6,244849.7,474047.3,491843.9,1349501.1,205620.5,4272139.8,1307782.1,419005.6,669526.2,516037.4,424184.7,878031.9,1171440,386133.8,209957.9,205779.5,752398.5,756260,694309.1,261071.8,532328.8,341381.2,736093.3,894463.2,1387618,0,0,2798648.4,1765318.5,0,0,2720439.3,1913028.2,2925948.2,1968704.8
"9_33",84.04499,652.1,872274.4,8610043.9,6689043,7434584.8,4194469.2,4134065.3,4462125.2,11459967.8,9035668.2,9627311,7208907.7,20037820.2,1395685,10050946.2,9121863.5,9193047.7,6349888.3,7514958.6,6943524.7,6809699.2,5016363.8,3910899.5,9273230.2,7861359.9,7247520.3,4848324.5,8361217.3,7334456.7,4334744.4,9126226.9,10749792,4850398,10621048.3,25006660.7,19965214.2,1258530.5,1367995.8,14530701.6,11887717.6,14135819.4,9998567.7
"9_33",102.05541,652.1,274726.5,2759110.2,2125506.9,1301262.2,1435494.5,1172956.8,1000585.1,3495322.5,2837608,2951605.4,2557568.3,7092354.8,1469356,3453486.5,3553088.3,2621052.4,2355735.6,2597343.1,2339552.2,1228697.8,1262935.7,1930283.8,3156952.8,2957563.1,2364019.9,1044160,2551144.6,1672634.7,1514136.2,3221285.8,3306880.7,1266724.9,1572693.6,6325837.8,5100674.4,585967.5,1420373.2,4934604.6,4143226.8,4093470.5,2858760.7
"9_33",148.06048,652.1,5572923.6,50292282.8,38565807.7,38281606.1,24401717.7,20683541.1,22844031.4,65086648.9,48500499.3,53949139.1,43565660.9,126373572.1,44670994.1,55127610.4,52457767.1,54341973.6,38125864,41266372,38102705.5,35912549.2,25654159.1,29632362.6,54405544,48052868.5,41891203.8,12059461.8,48887185.6,41163355.1,33834941.2,52095817.3,62719508.2,20145435.8,16725043.7,105977732,76650837.6,19366417.2,18314771.2,86492734.5,64551451.8,88949067.2,61235278.5
"9_33",149.0639,652.2,139190.6,2507789.7,1975242,1721874.5,1232781.6,746209.3,862108.9,3380742,2500636,2872476.9,183840.4,6658721.6,1080820.7,2794055.3,2584292.6,2489052.8,1565568.4,1824245.7,1922937.9,808417.7,1117642.1,1367566.9,2842378.3,2482829.5,1113854.8,797630.9,2545499.2,2092134.2,1561690.1,2490473.4,3300307.2,491085.2,588214.2,5517649.7,4116190.3,893054.4,715923.3,4311430.4,3409845.3,4575817.8,3188817.7
"9_34",184.07342,671,58586.5,4606774.8,2367597.6,1806986.3,2695141.5,1214676.2,1272391.2,11764356.8,2723100,9911577.5,237481.4,15994594.2,5170652.7,1757580.2,4250728.7,9395615.1,4106188,3904258.3,2021039.4,0,144960.1,1284762,859766.1,1755574.6,518955.4,173960.3,6540810.1,4133351.7,360921.4,968701.7,3559835.6,0,0,10030758.3,6449031.5,0,0,9920633.8,6881108.2,9790786.2,5953790.6
"10_1",214.06459,197.7,0,3954072.4,1344531.9,747613.6,761673.4,542109.6,665137.1,10274825.9,20212376.8,11997707.3,14967.1,6299331.5,1664911.6,8954512.7,3219436.1,18087728.9,404359.4,3079878.5,494013.1,11843258.7,5384175,4676981.5,150495.9,1963665.3,2661575.6,9818474.9,8306195.5,8847760.6,1156714.5,3285073.1,4082404.9,0,0,20517.6,12549.8,0,0,0,221683.7,5807919.8,28763.2
"10_5",168.08805,253.6,201799,1327849.3,962583.6,1057063.7,802708.5,579756.5,566950,3050925,3675415.6,794449.6,7571,1138562.3,751286,3024966.7,1904854.9,1710496.1,325409.7,514544,851280.2,797281.7,830646.6,1651753.7,307354,539462.4,663280.9,849709.2,1069185.7,1962171.7,608120.6,1077179.9,1665662.8,25064,115434.5,547122.2,479360.1,113606.6,194435.5,911539.8,523506.2,1023972.8,492265.3
"10_9",206.13885,305.2,142189.5,7556846.4,8463862.5,11094552.4,1946118.2,3467551.7,3552469.4,20472439.2,18355895.9,6304370.2,861478,7045139.6,1774971.7,15865262.9,8640132.7,10492559.7,3643593.2,5690487.2,5153700.7,12788580.3,9425169.4,9880292.8,5588100.7,5487473,10482291.3,10163233.8,13078326.7,11821625.7,4579035.3,10734274.6,9287809.7,153355.9,55537,9261034,8935764.4,873358.2,108833.9,2997823.3,2125886.2,9761391.5,6494601.2
"10_9",162.11255,317.5,26351.8,15514053.6,14017821.3,21315329.7,6474285.8,6712794.6,8212909.5,28495584.3,21202261.8,17699458.1,5428070,19203596.5,21285350.6,27057296.2,16599884.6,27504147,6664615.8,18013695.9,11771447.3,17491044.7,12137175.7,13824128.8,6243094.6,7709184.3,14095463,7653470.8,18961359.2,17626845.2,6075651.9,16325880.7,13595161.3,117837.9,7635.3,4373711.7,12469262.4,9101.4,0,18147150.4,1733981.1,16439911.9,12624210.1
"10_15",225.07927,383.1,0,3359474.8,2967287.8,3999405.5,896560.9,1050633.1,1407973.7,10679607.7,4621104.6,4289951.1,273572.6,2914930.7,1656711.5,8648713.8,4473659,6155741.4,726051,663734.1,756734.8,2709101.9,1399572.4,1857054.9,1705661.8,1684255.8,2662813.1,2447772.7,4798999.5,4394358.4,723945,3183052.1,1893855.1,0,0,878546.6,733684.4,0,0,462758.5,937718.3,1397043,749805.3
"10_16",209.08445,398.6,0,9161901.8,8284196.1,12216855,3942501.2,1784195.3,5459014.2,27583335.9,17858067.7,12925660.5,150014.9,5800952.3,3642377.5,5383717.1,12075134.7,23503915.4,218186.3,1167145,1324481.2,9873995.8,7595423.8,7300469,2430936.5,586019.3,4435532.7,8688710.3,3071940,11854094.5,904611.1,10659345.7,5443017.3,0,0,3002060.1,8495992.7,0,0,8139450.9,8048229.5,8424357.4,9019306.1
"10_16",165.05816,416,0,38358587.6,41515185.8,59340816.4,20143976.4,14645786.5,29441763.8,157080916.7,97077997,60724095,432288.6,34529579.6,15643510.2,120630335.8,68034519.4,104427360.7,7840494.5,1266114.7,6338517,20511263.6,33880325.8,26335153.8,17617239.3,6964009.1,11661024.3,46672926.7,45994877.9,60249477.3,8537459.3,26105127.4,30419646.7,0,0,1916998.5,61250102.3,0,0,3533126.3,63956734.5,15566918.6,45357189.9
"10_16",167.05376,416.1,0,1707247,1660205.5,2451438.2,532778.7,621913.4,785453.8,5092528.8,3813164.9,2436758.3,82642.4,1106714,424879.1,5194906.9,2802091.5,4992211.3,180659,234822.6,297635.8,851079.8,1306207.2,865548,531522.7,177474.6,336169.7,1971418.5,3336122.1,2408810.1,212723.3,1450291.9,1010163.9,0,0,1787591.4,2433746.9,0,0,2680303.5,1375899.2,1648679.5,1438719.8
"10_19",176.12826,449.6,0,5169435.2,4709904.1,6444916.8,2814516.8,2997220.7,2849253.3,15180501.2,15262682.5,10247610.6,2980729.4,7074579,3463728.1,12626424.9,6953088.7,9192667.8,2972621.9,5139745.9,3013111.6,3517097.6,2733254.9,2164845,2613831.5,1714157,1926463.1,3038231.5,3101793.5,4216958.1,2145528.7,4160659.3,3229813.8,0,0,194977.9,470360.2,117266.2,29980.4,522049.5,858513.8,549642.1,431989
"10_19",177.05823,465,0,1721094.8,1181668.1,2118609.2,346251,470964.6,648429.1,7431253,3374986.5,3008083,0,1458675.6,323367.6,3817977.2,1752401.7,3879971.5,54831.9,201834,422383.9,721477.1,1138005.1,630856.9,374353.7,295757.1,413638.4,964291,3704067,2932127.1,227724.9,550701.6,1091692.9,0,0,1297993.4,1451289.7,0,0,1050245.7,1213152.2,770859.4,1714468.4
"10_21",179.07372,496,2339097.7,40719644.5,38688698.2,53218972.2,18907893.2,19685394.9,27546653.1,124164275.8,104465722.6,74595159.5,5886855.4,31095233.4,13122368.6,98987266.5,76018483.2,129789603.8,5495532.2,11823403.5,11417155.5,30943557.8,27585453.3,20037673.8,7136068.6,5592609.6,8367839.6,45258286.3,91675488.6,68129571.4,3271133.9,15438715.9,13723888.3,0,0,45137673,39660202.1,0,0,44079952.1,40052822.9,46078737.4,41588930.9
"10_21",181.06946,496,0,1507813.9,1520410.5,1271157.9,363367.9,573616.6,931151.3,4845517.1,4541041.7,3073262.6,38447.2,949221,300663,4176626,3363682.2,5328693.6,55894.2,197188.6,247975.2,798402.4,830454.1,469706.4,59753.3,58201.1,161222.8,1103303,3909085.7,2968625.3,16905.2,424413.9,307368.7,0,0,598242.4,1718773.9,0,0,1285801,1240812.3,1757338.4,1552663.5
"10_21",180.077,496.4,136360.7,3033607.9,2833315.2,3919577.3,1312761.7,1194288.2,2060673,9350621.8,7689716,5658074.2,110801.8,1831281.6,567939.6,6841949.7,5859110.4,9822525.2,200913.9,659115.9,548169.4,1433026.8,1491200.2,1096664.4,472865.7,367419.1,469363.9,3459355.7,6490669.6,4970168.1,114104.6,779101.5,512370.1,0,0,1536264.2,2809325.2,0,0,3051447.7,2729583.8,3525502.7,3095747.3
"10_21",191.0738,497.8,0,1362764.1,1751524.5,2045296,608876.9,505133.5,966144.2,9718356.9,3513446.5,2402807.5,39212.8,1063387.5,551195.7,5234445.9,2637802.4,4932220.8,150727.6,293462.5,402507.4,746406.8,564545.4,723627.5,692865,483411.4,903927.4,387473.5,1238153.7,2639829.3,397503.4,944775.3,598372,0,0,2394780.3,2167845,0,0,1602653.3,2115370,2629220.9,1295797.3
"10_26",201.12344,558.3,25538.5,916915.9,933007.4,763462.8,245670.9,229933.7,206384.5,2411118.1,1603945.4,2104452.7,43737.5,124786.1,84363,1130822.1,1115289.8,1471995,44265,0,165973.3,547066.5,1055152.4,1246186.3,153224.7,126481.5,110532.9,1151242.5,2574729.1,1730223,95391.4,197841.1,201950.7,58646.7,69747.8,77017.6,136900.9,132101.2,44768.5,193002.9,161230.4,186876.7,97714
"10_26",121.06842,558.4,95589.1,2823333.4,2569108.1,3322192.9,1235319.4,565800.1,1382438.4,11037839.1,6003581.7,3688682.1,299575.9,2600585.9,522154.1,4992978.6,3954412,6850756.1,976639,1541109.5,777383.2,4697021.9,1729266.4,1612875.7,294821.9,542585.9,822331.3,1704944.7,3624010.1,3459606.7,527714.9,1715183.4,1491882.7,0,0,66373.8,0,46208.1,0,6047733.8,0,0,0
"10_26",137.06315,561.2,0,2124058.9,2255488,2457548,306437.3,194045.5,26505,8315189.5,3680065.6,3531236.6,35232.5,66862.5,155081.1,1007529.2,3588321.1,8173328.3,105621.4,146808,186110.9,672776,915174.4,1220365.7,35034.7,67994.6,45355,698624.5,5731320.8,5107178.9,46427.9,482606.3,768823.1,0,0,0,0,0,0,0,0,0,0
"11_1",260.11301,150,285132.7,8520555.9,5114971,5385399.9,3147989.6,2215479.1,2107346.5,4289292.4,6528695,5492387.8,95575.2,213985.1,149638.5,14175830.5,10569605.6,12317240.7,102976.3,235415.6,236167.6,5994790.2,4336344.1,6272875,443028.2,167304.6,227398.7,3227539.6,28843586.7,20232969.5,154879.6,154603.3,110447.4,143101.1,92758.3,47214653,31683383,160793,327221.1,44582558.3,1113911.6,39148724.2,13344576.7
"11_39",192.12306,548.1,0,3087790.7,3135251.6,1774201,2325027.1,2450968.1,2438138.7,5694031.5,3561837.8,5772371.1,4363483.7,5842896.5,4612378.1,3355283.6,3813103.3,4767341,3564824.1,3145550.5,3963213.9,1128990.1,1833677.1,2172248.8,3248984.4,2822099.4,2878550.1,592312.7,2868996.5,3330798.4,1837380.5,2747348.2,4153145.2,0,0,10186206.4,7794403.7,0,0,9968324.3,6284616.4,10816663.2,2331053.6
"11_40",180.07699,566,103945.9,3578110.4,3168874.5,2837511.2,3594841.2,3257805.4,4467339.7,16642580,6408615.6,6875818.3,309520.6,2762475.5,1503959.5,5747975.2,6124531.9,5390750,650307.7,1107894,2504697.2,728614.8,1998070.3,2339569.2,1857808,1200446.9,1201438.3,1926073.2,7753016.2,5564712.4,617435,1902861.9,3173847.5,0,0,25702292.6,23013263.3,556696.2,122799.5,33790524.6,21635356,28014151.3,8753215.4
"11_40",117.05493,567.3,169847.2,4799971.4,4338135.2,2204957,4668220.4,4343794.6,5838435.7,21079471.6,6329694.4,8839218.9,164941.6,3925485.6,3270605.3,6876981.8,7918394.9,6771487.1,638486.9,946681.2,3081162.5,646931.9,2245894.5,2643629.7,2532643.3,1389727,629800.1,3861544.4,9728028.5,6852104.7,474366.9,1499952.8,4016469.9,17255.4,0,33553847.4,31549541.2,1563065.8,1347606.1,45239915.5,18781074.3,36745831.4,10290675.6
"11_40",181.06943,567.3,20863.8,2183057.6,1321194.9,1031404.7,2038037.7,1611000.3,2560788.7,9798408,3648856,3993247.7,118107.8,1376432.7,737284.4,3928405.5,3601859.7,2398305.7,390381.9,401234.1,1083627.9,541596.1,1136577.8,1230483.8,901349.8,639017.4,599099.8,1640125.3,4412404.3,2649739.4,200732.8,975596.1,1569352.7,0,0,15380381.4,11129607.3,193331.4,18369,20439618.2,10753114.2,16706793.7,2713881.2
"11_40",269.10546,575.7,0,5786608.7,4140176.9,4324776.7,5026991.7,4082013.4,5002616,25185430.4,12579345.7,9420005.6,62416.3,1080404.3,325833.7,5947828.5,3546194.1,8773382.5,331810.6,325716.3,263435.5,236465.5,1380450.2,3159184.3,152605.9,537245.7,538245.3,681218.8,10414443.4,5708226.1,170636.4,1509936.6,4634121.8,0,0,51695316,34800205,0,0,52869763.5,4709972.3,54324185.5,7854788.1
"11_40",206.1025,588.2,486161.5,5889091.1,4319397.3,2513246.9,4007071.5,2623602.2,2404045.5,8777557.6,4087398.3,7576109.7,1948215.3,7030729.8,845995.2,1137196.2,5643341.1,4479917.7,4427597.6,2823439.3,4524052.7,684685.1,3157976.9,2790946.5,4064393.4,4500186.7,993482.7,696889.9,5488488.6,5190491.8,2417547.4,4330505.9,5702437.7,363532.1,85754.7,13849258.2,5544380.3,730530.8,313868.9,13030086.5,2225503.5,13717824.2,765132.4
"11_40",209.04795,593.1,18327.6,27904124.3,21063827.1,20326057.2,16946519.2,14168861.9,13016388.9,77127264.7,41777209.2,44605949.7,2286287,38477789.7,9774556.9,36168198.6,47519174.2,39944369.6,10592914.5,10299044.4,8068068.8,353743.2,21401130.3,21394966.5,13006570.8,10321791.1,9513631,20432977.5,55766621.5,39574076.7,5759323.7,15033833.5,20881500.1,0,0,102984878.4,50057412,0,0,96488257.9,48823426.7,107607295.1,33376661.3
"11_40",282.11848,604.1,57111.1,2571107.5,1408161.9,1608057.1,1108394.4,849687.2,819829,4663673.6,3354088.9,3756804.6,348595.7,4223303.1,773392.4,3345948.4,3917200.8,3660968.8,597432.6,909470.5,996845.7,1406077,1466167.3,1486254.1,1063944.4,732803,476091.2,1077215.3,4413458.7,3271620.6,839027.8,919497.8,1715303.1,0,0,7214739,2903354.4,0,0,6724428.2,2672306,7244231.5,1502804.4
"11_40",334.13284,607.5,12270.1,1689450.9,982518.9,866163.1,793801.8,631807,307684,5342340.5,2677029.6,4235462.8,0,0,0,4258033.8,5130596.3,5506528.2,0,0,9481.9,687493.9,1233184.1,2086425.5,0,8163.1,0,2444594.2,7512562.1,4717479.2,0,0,0,0,0,21821256.3,7910499.1,0,0,19605961,7693186,22799143.4,4366257.8
"11_40",333.12932,608.9,288115.9,16680591.7,12438396,11231867.5,8214355.9,6610010,6299883.7,38585389.8,20068503.4,30977173,21324.4,341367.3,25501.1,29545445.1,36900075.8,39426286.6,62164.2,32464.1,208295.8,10175289.3,15256701.7,15280231.2,102285.6,208619.9,112214.7,17403888.8,53822055.3,35211168,100163,139744.1,182091.1,0,0,158264329.9,35088566.9,0,0,142568017.1,52711864.1,162356332.9,4786149.1
"12_1",139.05835,260.6,1101151.7,20412816,17902569.4,434389.5,1801004.6,12965282.3,8331047.4,4512562.4,8260515,167391552.7,42114.8,21486530.6,15398957.4,16968693.8,34830478.9,113237495.9,291585.9,445266.1,13403670.2,11601473.2,3802110.1,1926044.9,2251773.4,1395629.3,9859087.3,7354912.6,3203522.4,15628394.7,1538206,19705349.8,3368639,0,0,13860358.5,12690008.9,5309015.6,6031793,19941679.7,19258820.1,10807950.5,12883793
"12_5",77.07338,312.2,0,5410968.6,5581658.5,7700574.6,2980975.2,2992059.8,3908691.3,584522.6,1182582.9,35078051.3,153312.8,11276978.4,3215962.8,4626588.8,4334223.2,19753768.7,464298.8,2590172.3,1812740.1,5010256.1,510705.6,585703.9,497063.6,824847.7,1167248.6,694546.8,799517.2,8434437.3,588619.4,899724.9,1999960.6,768782,631018.8,305053.3,1065399.8,0,0,0,0,8582,0
"12_5",78.08062,312.3,0,3382631,2924716.3,4564083,1147833.7,1664883.8,2297750.9,322626.3,532518.9,20147847.5,279253.7,6004072.2,304610.9,755121,2387945.1,10711382.1,209682,1139225.6,846708.3,2842399.7,248729,273630.5,211845.1,392884.8,387153.5,226857.2,609123.8,4713897.4,275389.5,165938.1,903852.9,211346.3,100420.5,68058.3,237768.6,0,0,0,0,0,0
"12_5",152.14755,312.3,0,5504639.4,4666462.1,6404396.2,550000.2,1256334.2,719297.7,49171.7,115095.6,271654605.6,27449.3,24023084.3,317269.5,2019227.5,2618142.2,81508702.8,0,300453.2,207525.4,862685.3,73319,14194.3,34288.9,104765.4,57096.3,99828.4,153791.7,10884403.3,20436.7,34981.7,406056.2,82666.9,133462.6,148004.4,146175.4,0,0,0,0,0,0
"12_5",77.07968,312.8,27797.2,57913906.1,54394594,78570951.6,30930853.8,29107249.4,40786718.2,10873682.5,17848459.9,320547395.6,10034053.9,106917570.9,33120608.2,46855374.6,42531724.2,125338303.6,6677729.7,26193858.5,22569447.5,49705322.5,11064159.9,9865634.7,9429460.8,12887417,18340906.3,15109176.5,14855992.9,80435388.7,8806906.2,15121337.9,20757188,15176835.7,15133078.7,16089984.2,15994421.4,0,0,711195.7,519500.9,852005.1,690551.1
"12_5",151.14419,312.8,0,87206753.1,76646359.1,103583448.3,19118859.3,21296376.8,22261912.7,2907854.2,5063519.7,4198175188.9,152697.9,377246471.1,15865109.7,33793458.2,44559303,1254884362.5,410515.8,9773956.1,7606892.5,37962862.7,3509002.5,2150945.2,1836580.4,4279498.9,5274938.1,3686681.3,3602779.5,173352673.7,1892660,3880379.2,11639584.7,5358702.6,4638981.6,2989271.2,5684676.4,0,0,0,0,0,0
"12_5",76.07633,313,6668234.7,1704648004.8,1371829566.1,2314897306.7,922547038.2,874155685.3,1208521049.6,340911727.8,557872751.7,9347154844.8,318169637.9,3143875425.4,1000368137.2,1408056457.5,1245241304.5,3839382846.7,210964984.4,804265604.1,721473915.4,1464531127.2,341981811.3,303274916.5,297413427.8,404262242.3,581863307.1,462654591.5,459777856.9,2375690464.1,279129590.2,467394542.6,628560863.6,469254785.1,460117902.4,495019861.2,501210508.7,53705.6,25109.5,47745768,44685149.2,47718183.1,40932003.4
"12_5",401.1248,313.1,0,48794144.9,50055876.4,67930726.6,15035976.7,16542662.4,19470588.4,2942025.5,6444313.2,799499432.1,2362316.5,147195581.2,15995966.9,28581445.9,30418031.7,370278151.5,292228.5,11106869.8,8353039.4,32953434.9,4383713.9,2253247.6,1741110.6,4132379.3,5807055.3,3859648.1,2764975.6,83156938.7,2913063.5,2611356.8,10587915.2,1930348.9,4637966.3,3860080.9,5290853.5,0,0,0,0,0,0
"12_7",141.06593,343.9,527125.6,16982699.8,15756879.3,25740128.9,9149241.3,8637586.8,12397538.2,18996266.7,17856874,77429252.4,6144922.4,30318558.5,18803111.7,25674489.3,16431810.1,35521362.1,6908217.2,17443041.6,17827077.8,17763737.4,10623392.2,9734686,8872652.5,9821767.2,15728290.4,11703741.4,10293364.7,21522773,5160653.3,13926522.6,11728080.5,544703.4,324162.4,2250381.9,17531153.8,1049515.1,589866.9,19959723,18983192.9,20371197,3868337.7
"12_7",140.06817,344.9,0,357652,11461031.3,11638222.8,20473.7,4545190.7,2913959.8,234416.7,633178.8,29736334.2,260473.9,2312233,5721906.1,680860.3,6520493.8,15558990.1,4104687.7,7138059.7,6936766,95196.8,3764641.1,2397382.7,59200.1,4014779.2,1388629.5,1101152,95627.9,30579.1,128433,901021.5,512415.6,49188.8,73421.2,0,27944.6,0,0,38204.5,0,0,192557
"12_7",176.13948,345.7,0,6951762.6,5872740.7,7620261.7,3234932.6,2939337.2,2599158.1,3728468.4,2816760.6,36307551.4,1372736.4,19358646.1,5634685.7,3665565.5,3677110.8,15981488.7,2552058.4,6539778.5,6181490.2,939844.8,1638697.2,1849157,2510412.1,2213288,3480182,1510789.6,3510529,4084442.5,1910166.6,4625094.4,4935634.5,283817,2150634.9,1724798,6342164.6,0,0,530559.6,3883328.5,903649.3,3417289.9
"12_9",138.05503,379.6,12466922.6,251001867.3,232795184.4,357275460,118222248.8,121596272.3,180441728.3,273771646.8,327364543.8,863351937.5,85677424,412303503,269292541.2,349613164.8,290317950.1,583427095.7,81361487.8,198899208.3,177345875.6,370438710.1,207524715.2,211621982.2,102207107.7,106581647.1,188623855.6,258528686,250006200.2,356304694.3,115278744,232837238.9,193253633.9,235043382.4,265505506.4,372799728,385172860.5,43848067.2,36890962.9,237463172,232937701,197112050.6,180145210.5
